번호,MANAGEMENT_NUMBER,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,SUB_ZIPCODE,SUB_ADDRESS,PHONE_NUMBER,ADDRESS,ZIP_CODE,NAME,데이터갱신일자,LONGITUDE,LATITUDE
8426,544000001019790001,1,영업/정상,0,정상,,경상남도 하동군 옥종면 청룡리 123 ,,경상남도 하동군 옥종면 옥종중앙길 64-1,52313.0,현대동물병원,2019-01-13,127.87970570840407,35.181051847743106
8427,544000001020080001,1,영업/정상,0,정상,,경상남도 하동군 하동읍 읍내리 211-8 ,,경상남도 하동군 하동읍 경서대로 154,52330.0,하동동물병원,2019-01-13,127.75051328702118,35.06861938945931
8428,544000001020130001,1,영업/정상,0,정상,,경상남도 하동군 하동읍 읍내리 208-2번지 ,055-884-6716,경상남도 하동군 하동읍 경서대로 168,52330.0,사랑동물병원,2020-04-04,127.75142589748566,35.069707279253436
8429,544000001020150001,1,영업/정상,0,정상,,,,경상남도 하동군 하동읍 경서대로 219,52324.0,박학규동물병원,2019-01-13,127.7562036668267,35.07180270554228
8431,545000001020100001,1,영업/정상,0,정상,,경상남도 산청군 신안면 하정리 651-5 협성철강 ,055-973-7584,"경상남도 산청군 신안면 원지로 72, 협성철강",52249.0,약초동물병원,2021-11-11,127.97875173693625,35.29993915072134
8439,545000001019640001,1,영업/정상,0,정상,,경상남도 산청군 신안면 하정리 772-5번지 오렌지게임랜드 ,,"경상남도 산청군 신안면 지리산대로 3471, 오렌지게임랜드",52249.0,신안가축병원,2019-01-17,127.97170716174979,35.303681310810205
8440,545000001020020002,1,영업/정상,0,정상,,경상남도 산청군 시천면 사리 926-6번지 지코바호프 ,,"경상남도 산청군 시천면 남명로 213-1, 지코바호프",52234.0,덕산가축병원,2019-01-17,127.84013921054499,35.27733324069026
8441,545000001020020005,1,영업/정상,0,정상,,경상남도 산청군 단성면 성내리 188-6번지 남산가축병원 ,,"경상남도 산청군 단성면 목화로 990-1, 남산가축병원",52251.0,남산가축병원,2019-01-17,127.9584097522566,35.298890979921254
8442,545000001020020006,1,영업/정상,0,정상,,경상남도 산청군 산청읍 지리 119-3 ,,경상남도 산청군 산청읍 웅석봉로133번길 146-1,52225.0,경상동물병원,2020-08-28,127.88609502846049,35.41152857531007
8443,545000001020080001,1,영업/정상,0,정상,,경상남도 산청군 산청읍 산청리 201-1번지 ,974-0074,경상남도 산청군 산청읍 덕계로 33,52218.0,우방가축병원,2018-08-31,127.87887709673326,35.41771893481657
8444,545000001020080002,1,영업/정상,0,정상,,경상남도 산청군 금서면 주상리 218-1 화계시장 ,973-0034,"경상남도 산청군 금서면 동의보감로 1065, 화계시장 가동 1층 5호",52228.0,산청동물병원,2021-04-14,127.7931618031734,35.46336332988465
8445,545000001020130001,1,영업/정상,0,정상,,경상남도 산청군 신안면 하정리 928-10번지 산청축협원지지소 ,,"경상남도 산청군 신안면 원지강변로63번길 7, 산청축협원지지소",52249.0,진동물병원,2018-08-31,127.96997304985646,35.30129767314713
8446,545000001020090002,1,영업/정상,0,정상,,경상남도 산청군 산청읍 옥산리 329-4번지 ,055-974-3575,경상남도 산청군 산청읍 웅석봉로86번길 37,52226.0,남강동물병원,2019-01-17,127.87252787046454,35.412724134660245
8450,546000001020030001,1,영업/정상,0,정상,,경상남도 함양군 함양읍 교산리 189-1번지 6통2반 ,055-963-4569,경상남도 함양군 함양읍 함양로 1182-1,50033.0,현대동물병원(출장진료전문병원),2018-08-31,127.72894269536717,35.52414353667975
8451,546000001020030002,1,영업/정상,0,정상,,경상남도 함양군 안의면 금천리 115-5번지 ,,경상남도 함양군 안의면 종로길 11-6,50011.0,이수의과동물병원,2019-01-18,127.8133692926021,35.62805601887657
8453,546000001020030007,1,영업/정상,0,정상,,경상남도 함양군 함양읍 용평리 646-2번지 ,055-964-0095,경상남도 함양군 함양읍 중앙시장길 17 (신성가축병원),50046.0,신성가축병원,2019-01-18,127.73014947832247,35.51780945143229
8454,546000001020030008,1,영업/정상,0,정상,,경상남도 함양군 함양읍 백연리 340 ,,경상남도 함양군 함양읍 돌북1길 27,50044.0,형제동물병원,2020-11-01,127.72170182848521,35.51660016599696
8455,546000001020170001,1,영업/정상,0,정상,,경상남도 함양군 함양읍 용평리 628-7번지 105호,0559638875,"경상남도 함양군 함양읍 용평중앙길 43, 1층 105호",50039.0,함양동물병원,2018-08-31,127.73134237729404,35.51925844029501
8456,546000001020030006,1,영업/정상,0,정상,,경상남도 함양군 함양읍 교산리 396-1번지 ,,경상남도 함양군 함양읍 함양로 1271,50031.0,진동물병원,2019-03-08,127.73386588114592,35.53071918903824
8458,547000001020160002,1,영업/정상,0,정상,,경상남도 거창군 거창읍 김천리 271-2번지 ,,경상남도 거창군 거창읍 수남로 2213,50147.0,수선동물병원,2018-08-31,127.91117657413763,35.676652814626664
8465,547000001020190002,1,영업/정상,0,정상,,경상남도 거창군 거창읍 김천리 270 우성사료 ,,경상남도 거창군 거창읍 수남로 2219,50147.0,차오름 동물병원,2021-08-22,127.91114467675703,35.677027123437
8466,547000001020190001,1,영업/정상,0,정상,,경상남도 거창군 거창읍 대평리 1498-15번지 왕우렁쌈밥 ,,"경상남도 거창군 거창읍 거함대로5길 71, 왕우렁쌈밥",50145.0,우리동물병원,2019-05-10,127.92183307959178,35.68305018313857
8469,547000001020210001,1,영업/정상,0,정상,,경상남도 거창군 거창읍 김천리 365-10 ,,경상남도 거창군 거창읍 수남로 2287,50143.0,아림동물병원,2021-01-15,127.91259419908083,35.68567035671964
8470,547000001019940001,1,영업/정상,0,정상,,경상남도 거창군 거창읍 대동리 668-9번지 ,944-7940,경상남도 거창군 거창읍 거열로 221,50127.0,현대가축병원,2019-03-08,127.9171073485622,35.69213238312756
8471,547000001019930001,1,영업/정상,0,정상,,경상남도 거창군 위천면 장기리 490-26번지 ,942-4479,경상남도 거창군 위천면 장터길 50,50103.0,서울동물병원,2019-03-08,127.83259052883065,35.750662605357505
8472,547000001019930002,1,영업/정상,0,정상,,경상남도 거창군 거창읍 김천리 1-15번지 백동물병원 ,944-0298,"경상남도 거창군 거창읍 강남로 156, 백동물병원",50144.0,백동물병원,2019-03-08,127.91436646333106,35.68395079952642
8473,547000001019930004,1,영업/정상,0,정상,,경상남도 거창군 거창읍 중앙리 301-1번지 ,944-4383,경상남도 거창군 거창읍 중앙로 125-1 (송가축병원),50133.0,송가축병원,2019-03-08,127.91219935898181,35.68696014991089
8474,547000001020000002,1,영업/정상,0,정상,,경상남도 거창군 거창읍 대평리 1497-3 ,944-9976,경상남도 거창군 거창읍 대평3길 38 (사무실),50145.0,거창축산업협동조합동물병원,2022-02-25,127.92135603416396,35.684432170232384
8475,547000001020040001,1,영업/정상,0,정상,,경상남도 거창군 가조면 마상리 ,942-0422,경상남도 거창군 가조면 가조가야로 1096-1,50118.0,김영석 동물병원,2018-08-31,128.01486533114598,35.710104692508864
8477,547000001020110002,1,영업/정상,0,정상,,경상남도 거창군 거창읍 대동리 0984-0002번지 ,943-3988,경상남도 거창군 거창읍 소만1길 15-19,50135.0,보경동물병원,2019-03-08,127.92009227184792,35.69261802082839
8478,547000001020150001,1,영업/정상,0,정상,,경상남도 거창군 거창읍 상림리 155-169번지 건강체육관 ,055-945-5475,"경상남도 거창군 거창읍 강변로 83, 건강체육관 1층",50139.0,단비동물병원,2020-01-09,127.90620263295253,35.68409171731108
8479,547000001020160001,1,영업/정상,0,정상,,,055-942-8875,경상남도 거창군 거창읍 거창대로 13-2,50144.0,나래동물병원,2018-08-31,127.91756963706794,35.683002979601895
8482,548000001019910004,1,영업/정상,0,정상,,경상남도 합천군 합천읍 합천리 891-8 ,931-3135,경상남도 합천군 합천읍 충효로 24,50236.0,십자가축병원,2021-10-24,128.16065450829066,35.56242410416603
8488,548000001020220001,1,영업/정상,0,정상,,경상남도 합천군 합천읍 합천리 494-29 ,,경상남도 합천군 합천읍 옥산로 26,50232.0,제이스동물병원,2022-01-22,128.15795405501555,35.568615083451995
8489,548000001020220002,1,영업/정상,0,정상,,경상남도 합천군 합천읍 합천리 965-2 ,,"경상남도 합천군 합천읍 남정길 34, 101호",50235.0,문수의과병원,2022-02-26,128.15663052439962,35.56407858563514
8490,548000001020190001,1,영업/정상,0,정상,,경상남도 합천군 합천읍 합천리 494-29번지 ,,경상남도 합천군 합천읍 옥산로 26,50232.0,나라 동물병원,2019-11-13,128.15795405501555,35.568615083451995
8496,548000001019910005,1,영업/정상,0,정상,,경상남도 합천군 합천읍 합천리 660-3번지 ,,경상남도 합천군 합천읍 충효로 76,50233.0,제일가축병원,2019-03-09,128.16137971452352,35.56723291295808
8497,548000001020120001,1,영업/정상,0,정상,,경상남도 합천군 초계면 초계리 93-5번지 ,,경상남도 합천군 초계면 초계중앙로 42,50246.0,박명기 동물병원,2019-03-09,128.26463130521202,35.558970088966504
8498,548000001020160001,1,영업/정상,0,정상,,,,"경상남도 합천군 합천읍 옥산로 16, 101호 (까치빌라)",50232.0,태민동물병원,2019-03-09,128.15666601384845,35.56870400497067
8499,548000001019920001,1,영업/정상,0,정상,,경상남도 합천군 가야면 야천리 452번지 1통,,경상남도 합천군 가야면 가야시장로 80,50201.0,박동물병원,2019-03-09,128.13917402616542,35.76160003166867
8501,548000001019980002,1,영업/정상,0,정상,,경상남도 합천군 삼가면 금리 55-1번지 ,934-0710,경상남도 합천군 삼가면 삼가1로 89,,소망가축병원,2019-03-09,128.12259093191497,35.414200898559784
8502,548000001020030002,1,영업/정상,0,정상,,경상남도 합천군 대양면 정양리 103-8번지 ,,경상남도 합천군 대양면 동부로 7,50239.0,종합동물병원,2019-03-09,128.16271351409455,35.55637475249304
8503,548000001020050001,1,영업/정상,0,정상,,경상남도 합천군 가야면 황산리 351번지 26통,932-7750,경상남도 합천군 가야면 황산1길 69-15,50201.0,가야농업협동조합동물병원,2019-03-09,128.13505459451667,35.76350707937314
8504,548000001019800001,1,영업/정상,0,정상,,경상남도 합천군 삼가면 일부리 933-4번지 2통3반 ,,경상남도 합천군 삼가면 삼가중앙1길 33,50222.0,삼가가축병원,2019-03-09,128.12047829740368,35.414050138486836
8505,548000001020050002,1,영업/정상,0,정상,,경상남도 합천군 삼가면 924-2번지 ,,경상남도 합천군 삼가면 삼가중앙1길  12,50222.0,합천가축병원,2019-03-09,128.12125066790927,35.413352213809645
8506,548000001020090001,1,영업/정상,0,정상,,경상남도 합천군 합천읍 합천리 867번지 ,055-932-5279,경상남도 합천군 합천읍 문화로 55,50237.0,우리동물병원,2019-03-09,128.1598281910628,35.56100600417064
8507,548000001020090002,1,영업/정상,0,정상,,경상남도 합천군 율곡면 임북리 571번지 ,933-0058,경상남도 합천군 율곡면 임북1길 25,50244.0,합천축협동물병원,2019-08-30,128.17519693318013,35.57511414092603
8508,548000001020110001,1,영업/정상,0,정상,,경상남도 합천군 합천읍 합천리 ,,"경상남도 합천군 합천읍 충효로 106-4, 2층 202호 (미림빌라)",50232.0,강형모동물병원,2018-08-31,128.16287411032837,35.57244784916628
8510,553000001020200001,1,영업/정상,0,정상,,경기도 화성시 청계동 535-6 ,031-372-7550,"경기도 화성시 동탄대로시범길 148-22, 디스퀘어상가 203호 (청계동)",18476.0,리더스동물병원,2020-08-05,127.11487595008134,37.2004855150788
8513,553000001020200004,1,영업/정상,0,정상,,경기도 화성시 양감면 요당리 338-41 ,,경기도 화성시 양감면 장승백이길 7-10,18635.0,팜쉴드 동물병원,2021-01-13,126.91610047380824,37.06735238442826
8514,553000001020200005,1,영업/정상,0,정상,,경기도 화성시 비봉면 유포리 270 ,,경기도 화성시 비봉면 남이로 255,18282.0,알로하동물병원,2020-08-05,126.84159517454708,37.24952481408107
8515,553000001019730001,1,영업/정상,0,정상,,경기도 화성시 송산면 사강리 630-10 ,357-1177,경기도 화성시 송산면 송산동로 6-23,18550.0,송산종합가축병원,2020-08-05,126.73670377244918,37.214658720589455
8516,553000001019820001,1,영업/정상,0,정상,,경기도 화성시 남양읍 남양리 1266-2 ,031-356-1595,경기도 화성시 남양읍 남양시장로55번길 37-3,18258.0,소망동물병원,2020-08-05,126.81907753183432,37.210354547943496
8517,553000001020030004,1,영업/정상,0,정상,,경기도 화성시 남양읍 남양리 655-1 ,357-3924,경기도 화성시 남양읍 남양시장로 54,18261.0,우리동물병원,2020-08-05,126.81543007490009,37.20877157018766
8518,553000001020210004,1,영업/정상,0,정상,,경기도 화성시 병점동 431-3 두산탑 프라자 ,031-236-7555,"경기도 화성시 병점서로 33, 두산탑 프라자 2층 204호 (병점동)",18413.0,블루베어동물병원,2021-07-09,127.03978851839524,37.205470018246196
8519,553000001020210005,1,영업/정상,0,정상,,경기도 화성시 청계동 514-4 ,0313737588,"경기도 화성시 동탄대로시범길 261, 리더스프라자 1층 102,103,104호 (청계동)",18477.0,뉴엘동물의료센터,2021-07-10,127.10224927766598,37.201732709722975
8520,553000001020210003,1,영업/정상,0,정상,,경기도 화성시 팔탄면 율암리 580-9 발안현대공구타운 ,,"경기도 화성시 팔탄면 서해로1121번길 20, 발안현대공구타운 301동 105호",18529.0,이앤장(LEE&JANG)동물병원,2022-02-18,126.88902871471709,37.16144744191682
8521,553000001020220001,1,영업/정상,0,정상,,경기도 화성시 영천동 745-12 ,031-374-0275,"경기도 화성시 동탄치동천로3길 42, 1층 (영천동)",18474.0,쥬만지동물의료센터,2022-01-14,127.12372641798461,37.2027250455643
8522,553000001020210006,1,영업/정상,0,정상,,경기도 화성시 반송동 90-2 서해더블루 ,,"경기도 화성시 노작로 203, 2층 206호 (반송동, 서해더블루)",18453.0,도하동물병원,2022-02-23,127.07473914608556,37.20623514406437
8524,553000001020210002,1,영업/정상,0,정상,,경기도 화성시 우정읍 조암리 203-11 ,,경기도 화성시 우정읍 조암로 40,18566.0,BL불임우병원,2021-07-02,126.81918632662331,37.086639654307405
8525,553000001019830001,1,영업/정상,0,정상,,경기도 화성시 우정읍 조암리 258-11 ,,"경기도 화성시 우정읍 3.1만세로 69-5, 201호 (조암프라자)",18565.0,조암동물병원,2020-08-05,126.82085263681802,37.08418612321716
8526,553000001020050003,1,영업/정상,0,정상,,경기도 화성시 우정읍 조암리 350-11 ,351-3393,경기도 화성시 우정읍 조암남로 22,18567.0,우동물병원,2020-08-05,126.81801594128314,37.083050650311826
8527,553000001020050004,1,영업/정상,0,정상,,경기도 화성시 진안동 877-4 아시아빌딩 101호,,"경기도 화성시 효행로 1036, 아시아빌딩 101호 (진안동)",18404.0,베스트동물병원,2020-08-05,127.04069989690834,37.21322392164388
8528,553000001020050005,1,영업/정상,0,정상,,경기도 화성시 봉담읍 와우리 148-2 ,,경기도 화성시 봉담읍 효행로291번길 6-2,18338.0,고려동물병원,2020-08-05,126.97445141009023,37.222109414453904
8529,553000001020060001,1,영업/정상,0,정상,,경기도 화성시 봉담읍 동화리 425-19 ,031-297-7556,경기도 화성시 봉담읍 진등1길 72,18313.0,서수원동물병원,2020-08-05,126.95040538183825,37.221328223826944
8530,553000001020100008,1,영업/정상,0,정상,,경기도 화성시 진안동 540-4 ,225-2513,경기도 화성시 경기대로 1054 (진안동),18401.0,위니펫동물병원,2020-08-05,127.03405559090572,37.20944687798996
8531,553000001020110003,1,영업/정상,0,정상,,경기도 화성시 능동 1114-1 ,031-8003-8831,경기도 화성시 동탄지성로 145 (능동),18431.0,동탄동물병원,2020-08-05,127.05933316987922,37.20963964815459
8532,553000001020110004,1,영업/정상,0,정상,,경기도 화성시 반송동 61-1 ,031-8003-5999,경기도 화성시 동탄공원로1길 27 (반송동),18436.0,숲속동물병원,2021-12-05,127.05967946874459,37.20330282385459
8533,553000001020120001,1,영업/정상,0,정상,,경기도 화성시 향남읍 행정리 417-14 ,031-352-6633,경기도 화성시 향남읍 행정서로2길 28-37,18598.0,신동물메디컬센터,2020-08-05,126.91509596151215,37.13119574540274
8534,553000001020120003,1,영업/정상,0,정상,,경기도 화성시 향남읍 행정리 495-1 102호,354-7844,"경기도 화성시 향남읍 행정죽전로1길 25, 102호",18602.0,강남동물병원,2021-08-08,126.92080848737345,37.125720575319406
